_id,_path,_createTime,_updateTime,term,definition
Tlh78cy8sNn4QXPdeWHH,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Tlh78cy8sNn4QXPdeWHH,2025-08-31T22:59:32.856323Z,2025-08-31T22:59:32.856323Z,Straddle Trucks,Lift trucks that incorporate outriggers set wide enough to allow a pallet to fit between them. Common examples would include straddle reach trucks and straddle stackers.
TltlOWPj6kt7zszP1QHA,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TltlOWPj6kt7zszP1QHA,2025-08-31T21:21:06.999725Z,2025-08-31T21:21:06.999725Z,CGMP,See: Current Good Manufacturing Practice 
TlvAW4fn8yyzmSODCGcS,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TlvAW4fn8yyzmSODCGcS,2025-08-31T21:39:10.665123Z,2025-08-31T21:39:10.665123Z,OAG,Abbreviation for: Official Airline Guide.
TmG7KoXEg0hQ16X46j5y,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TmG7KoXEg0hQ16X46j5y,2025-08-31T22:58:00.934660Z,2025-08-31T22:58:00.934660Z,Sleepers,Loaded containers moving within the railroad system that are not clearly identified on any internally generated reports.
TmaJg30QuZtBBh9y1KjO,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TmaJg30QuZtBBh9y1KjO,2025-08-31T21:36:46.932368Z,2025-08-31T21:36:46.932368Z,Mainbrace,One of the braces attached to the mainmast.
TmekSLpqJwi84Hq5vpya,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TmekSLpqJwi84Hq5vpya,2025-08-31T21:22:37.128513Z,2025-08-31T21:22:37.128513Z,Container Ship,A cargo ship that carries all of her cargo in truck-size intermodal containers.
Tmz8JFY7cmhfJu7YBWZc,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Tmz8JFY7cmhfJu7YBWZc,2025-08-31T21:34:45.285444Z,2025-08-31T21:34:45.285444Z,IPAP,Abbreviation for: Industrial Policy Action Plan.
Tn1M2WCfpWcHsGNkkxTu,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Tn1M2WCfpWcHsGNkkxTu,2025-08-31T21:35:30.832057Z,2025-08-31T21:35:30.832057Z,LCF,Abbreviation for: Local Control Facility.
TnaToTKP9RYOEL32ydSB,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TnaToTKP9RYOEL32ydSB,2025-08-31T21:36:06.505274Z,2025-08-31T21:36:06.505274Z,Locator System,"The system used to track individual assigned and actual inventory stocking locations, and determining location naming conventions."
TndLZ1bQ05CO9Hc6BDYp,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TndLZ1bQ05CO9Hc6BDYp,2025-08-31T21:28:37.358950Z,2025-08-31T21:28:37.358950Z,Enterprise,"A complete business organization from front line employees, to top management, and all functions in between."
TocvejqW4LbYip2D0AOY,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TocvejqW4LbYip2D0AOY,2025-08-31T21:33:39.779375Z,2025-08-31T21:33:39.779375Z,Infinite Loading,Calculation of the capacity required at work centres in the time periods required regardless of the capacity available to perform this work.
TpFjXoncRDZytxR1j0OK,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TpFjXoncRDZytxR1j0OK,2025-08-31T21:37:41.713972Z,2025-08-31T21:37:41.713972Z,MIS,Abbreviation for: Management Information System and Meteorological Impact Statement.
TpISVUrsnnk3rvFMo77h,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TpISVUrsnnk3rvFMo77h,2025-08-31T21:39:34.360153Z,2025-08-31T21:39:34.360153Z,Open Top Container,"A container fitted with a solid removable roof, or with a tarpaulin roof so the container can be loaded or unloaded from the top."
TpNSaIfauplN0BDVKwex,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TpNSaIfauplN0BDVKwex,2025-08-31T21:31:24.178131Z,2025-08-31T21:31:24.178131Z,Gemba,Also sometimes called Gamba. Term used to convey the idea of going to where things actually take place as a basis for improvement.
Tq97ASBuZZgl1Xx5nqno,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Tq97ASBuZZgl1Xx5nqno,2025-08-31T21:20:07.789426Z,2025-08-31T21:20:07.789426Z,BRIDGE FINANCING,Interim financing for a product or service.
TqFhKPQzUA2bH97AgBs6,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TqFhKPQzUA2bH97AgBs6,2025-08-31T21:20:47.765024Z,2025-08-31T21:20:47.765024Z,CBI,Abbreviation for: Computer Based Instruction.
TqIfHgGE4toezEILumU4,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TqIfHgGE4toezEILumU4,2025-08-31T21:21:51.702670Z,2025-08-31T21:21:51.702670Z,Collaborative Planning and Forecasting Replenishment (CPFR),"Trademark registered by the VICS (Voluntary Interindustry Commerce Standards) in 1996 designating an approach of collaboration and integration of the forecasting and planning processes between customers and suppliers. A certain number of test operations have been conducted between manufacturers and distributors in the area of mass consumer products, but it is also starting to be used between manufacturing companies. Partner companies (distributors, manufacturers, suppliers, etc.) exchange information on product sales and forecasts in order to synchronise their operational plans. This approach also integrates the downstream information flow to take account of manufacturing constraints."
TqTsO69GvpmJebZssyXO,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TqTsO69GvpmJebZssyXO,2025-08-31T21:21:45.242681Z,2025-08-31T21:21:45.242681Z,"Coal Trimmer, or Trimmer",Person responsible for ensuring that a coal-fired vessel remains in ‘trim’ (evenly balanced) as coal is consumed on a voyage.
Tqe58VuCUWMIRVQeJOMv,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Tqe58VuCUWMIRVQeJOMv,2025-08-31T22:58:38.135529Z,2025-08-31T22:58:38.135529Z,SOW,Abbreviation for: Statement of Work.
Tqs9uEjccLZVJN8149Vd,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Tqs9uEjccLZVJN8149Vd,2025-08-31T21:26:28.682238Z,2025-08-31T21:26:28.682238Z,Disintermediation,"When the traditional sales channels are disassembled and the middleman gets cut out of the deal. Such as where the manufacturer ships direct to a retailer, bypassing the distributor."
TsXGB5nVOVC188bT2dsD,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TsXGB5nVOVC188bT2dsD,2025-08-31T21:15:26.336847Z,2025-08-31T21:15:26.336847Z,Advising Bank,A bank in the seller’s country that handles letters of credit on behalf of a foreign bank.
TsdVLM1avPHP5NxNihsP,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TsdVLM1avPHP5NxNihsP,2025-08-31T23:01:17.194553Z,2025-08-31T23:01:17.194553Z,Toyota Production System,"A combination of techniques developed at the Toyota Motor Company that focus on setup, lead time, and lot size reduction and systematic ways to improve quality."
Tt1Ep5mrzKtus0ZAEOyl,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Tt1Ep5mrzKtus0ZAEOyl,2025-08-31T21:23:40.847972Z,2025-08-31T21:23:40.847972Z,Cube/Cubic Capacity,"Interior volume of a truck body, semi- trailer or trailer, measured in cubic feet."
Tt48yjL83T2QSgIITZ9V,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Tt48yjL83T2QSgIITZ9V,2025-08-31T21:42:28.039375Z,2025-08-31T21:42:28.039375Z,Purchasing Materials Budget,"Reflects the expected purchase volume per product item for the next planning period, usually a year, along with the expected price level."
TtSFXoy0HOdaV1vTPDZK,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TtSFXoy0HOdaV1vTPDZK,2025-08-31T22:40:07.998454Z,2025-08-31T22:40:07.998454Z,Return Authorization Number,This is usually a number supplied by the client authorising the return of product from a consignee (i.e. RPC or RMA)
TtTd3qikaEBlaEknBcok,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TtTd3qikaEBlaEknBcok,2025-08-31T21:36:17.730108Z,2025-08-31T21:36:17.730108Z,Lookout,"A member of the crew specifically assigned to watch surrounding waters for other vessels, land, objects in the water, hazards, threats, etc. Lookouts usually have duty stations high on a vessel’s superstructure or in her rigging in order to enhance their field of view."
TttSruB4NBZrAaCRNxWN,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TttSruB4NBZrAaCRNxWN,2025-08-31T23:01:18.147663Z,2025-08-31T23:01:18.147663Z,TPP,Abbreviation for: Trans Pacific Pact.
TvXhDajfqyNr5aqcgO47,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TvXhDajfqyNr5aqcgO47,2025-08-31T22:58:04.224253Z,2025-08-31T22:58:04.224253Z,Slip Sheet,A sheet of cardboard on which product is stacked; used instead of a pallet.
TxBopyAcSslifp7ckjao,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TxBopyAcSslifp7ckjao,2025-08-31T21:19:49.888929Z,2025-08-31T21:19:49.888929Z,Bunker Fuel,Heavy fuel and diesel oil used to power vessel engines.
TxJQXWV8ZeUuGShJ3M2u,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TxJQXWV8ZeUuGShJ3M2u,2025-08-31T21:17:25.669467Z,2025-08-31T21:17:25.669467Z,ATCAA,Abbreviation for: Air Traffic Control Assigned Airspace.
TxXhrOSKMpKoeoPvdk9e,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TxXhrOSKMpKoeoPvdk9e,2025-08-31T21:18:21.111688Z,2025-08-31T21:18:21.111688Z,BASIC,Abbreviation for: Basic Contract Observing Station.
TyWdGd83m8nTOk6tRFiW,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TyWdGd83m8nTOk6tRFiW,2025-08-31T22:41:49.552468Z,2025-08-31T22:41:49.552468Z,Shipper’s Load & Count (SL&C),Shipments loaded and sealed by shippers and not checked or verified by the carriers.
Tykaml1k0z7Pdk001QZg,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Tykaml1k0z7Pdk001QZg,2025-08-31T21:36:43.481445Z,2025-08-31T21:36:43.481445Z,Machine Vision,"Systems that use video cameras, robots, or other devices and computers to visually analyse an operation or activity. Typical uses include: automated inspection, optical character recognition, and other non-contact applications."
Tz2hdQRURMsfVbneVfYL,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Tz2hdQRURMsfVbneVfYL,2025-08-31T21:42:28.500780Z,2025-08-31T21:42:28.500780Z,"Purchasing Organisation, Centralised",A corporate-level purchasing department where specialists operate at the strategic and tactical level.
TzoZUQF16wV3ACCzsMap,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TzoZUQF16wV3ACCzsMap,2025-08-31T21:32:59.108925Z,2025-08-31T21:32:59.108925Z,IAF,Abbreviation for: Initial Approach Fix.
TzpgqrYgZ2lszb10QM7f,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/TzpgqrYgZ2lszb10QM7f,2025-08-31T22:41:43.992895Z,2025-08-31T22:41:43.992895Z,SHINC,Abbreviation for: Saturday and Holidays Included.
U0HkeGHm7LtYLfuNObpe,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U0HkeGHm7LtYLfuNObpe,2025-08-31T22:41:01.221243Z,2025-08-31T22:41:01.221243Z,Salvager,Buyer of salvaged materials.
U21g2WIfwkwGfFeEE42G,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U21g2WIfwkwGfFeEE42G,2025-08-31T21:19:19.333952Z,2025-08-31T21:19:19.333952Z,Bottleneck Products,These items represent a relatively limited value in terms of money but they are vulnerable with regard to their supply. They can only be obtained from one supplier
U2SKIFR55mGaTMW9c6G0,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U2SKIFR55mGaTMW9c6G0,2025-08-31T21:35:53.384701Z,2025-08-31T21:35:53.384701Z,Line Astern,"In naval warfare, a line of battle formed behind a flagship."
U36STtq4PwWjInAOEo2H,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U36STtq4PwWjInAOEo2H,2025-08-31T23:40:07.157498Z,2025-08-31T23:40:07.157498Z,World Class,A general term for a high level of competitive performance as defined by benchmarking and use of best practices.
U3Mkbj1Jzl3QQ2W2W04Y,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U3Mkbj1Jzl3QQ2W2W04Y,2025-08-31T22:39:36.166287Z,2025-08-31T22:39:36.166287Z,Reefing,"To temporarily reduce the area of a sail exposed to the wind, usually to guard against adverse effects of strong wind or to slow the vessel."
U3PJ4IRpt2m7kPGQLmiP,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U3PJ4IRpt2m7kPGQLmiP,2025-08-31T21:17:06.258274Z,2025-08-31T21:17:06.258274Z,Arbitrary,A stated amount over a fixed rate to one point to make a rate to another point.
U3cexJluNsvxihQx5TCD,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U3cexJluNsvxihQx5TCD,2025-08-31T23:00:38.070451Z,2025-08-31T23:00:38.070451Z,TDLS,Abbreviation for: Tower Data-Link Services.
U3g7lBpewT0BTQhsxag4,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U3g7lBpewT0BTQhsxag4,2025-08-31T21:41:03.627112Z,2025-08-31T21:41:03.627112Z,Piracy,"An act of robbery or criminal violence at sea by the occupants of one vessel against the occupants of another vessel (thus excluding such acts committed by the crew or passengers of a vessel against others aboard the same vessel). Piracy is distinguished from privateering, which is authorized by national authorities and therefore a legitimate form of war-like activity by non-state actors."
U41LkJAZai141BvYHN8k,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U41LkJAZai141BvYHN8k,2025-08-31T21:37:58.658601Z,2025-08-31T21:37:58.658601Z,MPOAC,Abbreviation for: Metropolitan Planning Organisation Advisory Council. An advisory council (consisting of one member from each MPO) that serves as the principal forum for collective policy discussion in urban areas; created by law to assist the MPOs in carrying out the urbanised area transportation planning process.
U43bS7MjE5VEKZPtvjsx,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U43bS7MjE5VEKZPtvjsx,2025-08-31T23:00:32.979532Z,2025-08-31T23:00:32.979532Z,Task Variables,"Those variables that are related to the tasks, responsibilities, and competences assigned by the organisation to the persons involved in the purchase decision-making process."
U43ngF8GItMqaHflcCz0,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U43ngF8GItMqaHflcCz0,2025-08-31T21:24:07.481500Z,2025-08-31T21:24:07.481500Z,CIS,"Abbreviation for: Commonwealth of Independent States, including associate and former member states."
U4ldjww0BX64I8jxvDim,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U4ldjww0BX64I8jxvDim,2025-08-31T21:33:03.026330Z,2025-08-31T21:33:03.026330Z,Icebreaker,A special-purpose ship or boat designed to move and navigate through ice-covered waters.
U4oeSLjzq77HBGZpHFyN,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U4oeSLjzq77HBGZpHFyN,2025-08-31T21:26:48.151278Z,2025-08-31T21:26:48.151278Z,Do or Buy,"The term applied to the decision on whether to own a process that contributes to a product or service, or, alternatively, outsource the activity performed by the process to another operation."
U5CEzY8dlGEZlKGcGp0Y,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U5CEzY8dlGEZlKGcGp0Y,2025-08-31T23:38:55.879780Z,2025-08-31T23:38:55.879780Z,Vanning,A term for stowing cargo in a container.
U5QHuIlOIhhTTn06GBeL,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U5QHuIlOIhhTTn06GBeL,2025-08-31T21:22:32.507767Z,2025-08-31T21:22:32.507767Z,Consumer Goods,"Products sold to non-business end users. Clothing, food, and Music CDs, are examples of consumer goods."
U5SFvhm9FZ6IS77GwGkQ,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U5SFvhm9FZ6IS77GwGkQ,2025-08-31T22:40:32.365667Z,2025-08-31T22:40:32.365667Z,RRHS,Abbreviation for: Remote Reading Hydrometer.
U60o3skhPFTB85mQvTEq,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U60o3skhPFTB85mQvTEq,2025-08-31T21:20:53.216964Z,2025-08-31T21:20:53.216964Z,CDT,Abbreviation for: Controlled Departure Time.
U6B07xgApLVpiksKyht9,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U6B07xgApLVpiksKyht9,2025-08-31T22:58:39.285270Z,2025-08-31T22:58:39.285270Z,SPA,Abbreviation for: Subject to Particular Average.
U6YqJn5DnQJu8Bq3qRNk,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U6YqJn5DnQJu8Bq3qRNk,2025-08-31T21:37:11.934278Z,2025-08-31T21:37:11.934278Z,Material Usage Variance,The variance generated by using a lesser or greater actual quantity of the standard material than specified in producing a given item (which is different than a substitution variance created by using items different than the ones on the standard bill of material).
U6sSFYvZSerjcCvkuEpg,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U6sSFYvZSerjcCvkuEpg,2025-08-31T21:21:17.139156Z,2025-08-31T21:21:17.139156Z,Check Digit,"A digit added to each number in a coding system, which detects errors in the recording of the code numbers. Through the use of the check digit and a predetermined mathematical formula, recording errors such as digit reversals or omissions can be noted."
U7Z7pDK9cHap2ROosqCg,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U7Z7pDK9cHap2ROosqCg,2025-08-31T22:39:37.788359Z,2025-08-31T22:39:37.788359Z,Refrigerated Warehouse,Temperature-controlled warehouse that serves well for storage of food and other perishable products.
U88PfJGxD6c2n7vF4zIi,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U88PfJGxD6c2n7vF4zIi,2025-08-31T21:18:08.489727Z,2025-08-31T21:18:08.489727Z,Balance to Ship (BTS),Balance or remaining quantity of a promotion or order that has yet to ship. Also see back order
U8MPApPlad6IUOvQ4cLr,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U8MPApPlad6IUOvQ4cLr,2025-08-31T21:15:22.382203Z,2025-08-31T21:15:22.382203Z,ADT,"Average Daily Traffic: The number of vehicles passing a fixed point in a day, averaged over a number of days. The number of count days included in the average varies with the intended use of the data."
U8eUN1Fc2dGXUNCCqLdw,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U8eUN1Fc2dGXUNCCqLdw,2025-08-31T21:29:03.245424Z,2025-08-31T21:29:03.245424Z,External Factors,Determine the degree of availability of a certain product. These factors cannot be influenced by individual companies.
U8eeIWoF5qWqoOf93R09,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U8eeIWoF5qWqoOf93R09,2025-08-31T21:41:12.815617Z,2025-08-31T21:41:12.815617Z,POE,Abbreviation for: Port of Entry. Generally referring to the place at which goods imported are cleared through the customs process.
U8gXsnfZyIQ2ap0y5CCh,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U8gXsnfZyIQ2ap0y5CCh,2025-08-31T21:22:25.961867Z,2025-08-31T21:22:25.961867Z,Consolidated Freight Station or Container Freight Station (CFS),Location on terminal grounds where stuffing and stripping of containers is conducted.
U8oFD8jvIacQ6llvxzwk,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U8oFD8jvIacQ6llvxzwk,2025-08-31T21:32:06.209320Z,2025-08-31T21:32:06.209320Z,GOING RATE PRICING,Firm basing its price largely on competitor prices.
U8pQyXWzeVxRnVL1K7Gi,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U8pQyXWzeVxRnVL1K7Gi,2025-08-31T21:21:57.698763Z,2025-08-31T21:21:57.698763Z,Commercial Preparation Phase,The fourth phase of a product development effort. At this stage firms start to invest heavily in the operations and supply chain resources needed to support the new product or service.
U8q9qwJ92Qw4rWptBeWI,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U8q9qwJ92Qw4rWptBeWI,2025-08-31T21:26:39.248959Z,2025-08-31T21:26:39.248959Z,Distribution Resource Planning (DRP),"A computerised system that integrates distribution with manufacturing by identifying requirements for finished goods and producing schedules for inventory and its movement within the distribution process. Distribution resource planning systems receive data on sales forecasts, customer order and delivery requirements, available inventory, logistics, and manufacturing and purchasing lead times. This data is analysed to produce a time-phased schedule of resource requirements that is matched against existing supply sources and production schedules to identify the actions that must be taken to synchronise supply and demand."
U8xk5MoueKr0crfxvNzr,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U8xk5MoueKr0crfxvNzr,2025-08-31T21:34:47.353805Z,2025-08-31T21:34:47.353805Z,Jacklines or Jack Stays,"Lines, often steel wire with a plastic jacket, from the bow to the stern on both port and starboard. A crewmember clips his safety harness to a jackline, allowing him to walk along the deck while still being safely attached to the vessel."
U8zfLmo6wiziHDep4zBf,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U8zfLmo6wiziHDep4zBf,2025-08-31T21:31:20.386668Z,2025-08-31T21:31:20.386668Z,GATS,Abbreviation for: General Agreement on Trade in Services.
U9Omva7lsHNdtOZmGsfo,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U9Omva7lsHNdtOZmGsfo,2025-08-31T21:22:28.606778Z,2025-08-31T21:22:28.606778Z,"Constant Bearing, Decreasing Range (CBDR)","When two boats are approaching each other from any angle and this angle remains the same over time (constant bearing) they are on a collision course. Because of the implication of disaster (ships might collide) it has come to mean a problem or an obstacle which is heading your way. Often used in the sense of a warning, as in “watch out for this problem you might not see coming.”"
U9gAtr8fD8PxgFwWzm9X,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/U9gAtr8fD8PxgFwWzm9X,2025-08-31T22:17:16.256307Z,2025-08-31T22:17:16.256307Z,RDT&E,"Research, Development, Testing & Evaluation."
UARfWWwPP1eDslHQwXZv,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UARfWWwPP1eDslHQwXZv,2025-08-31T22:39:32.625154Z,2025-08-31T22:39:32.625154Z,REDI,See ;Rural Economic Development Initiative.
UBFdcYIgycOaVf0QR6tm,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UBFdcYIgycOaVf0QR6tm,2025-08-31T21:31:44.683140Z,2025-08-31T21:31:44.683140Z,Grade Separation,The raising or lowering of a road or highway grade to bridge over/under another road or highway to eliminate traffic movement conflicts.
UBpHLZOnT1Mzg0dz8ftl,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UBpHLZOnT1Mzg0dz8ftl,2025-08-31T21:26:45.637384Z,2025-08-31T21:26:45.637384Z,DMI,Abbreviation for: Digital Migration Interface.
UBrlyVuNZjxjgneWRKbm,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UBrlyVuNZjxjgneWRKbm,2025-08-31T21:42:56.534553Z,2025-08-31T21:42:56.534553Z,Radar Reflector,A special fixture fitted to a vessel or incorporated into the design of certain aids to navigation to enhance their ability to reflect radar energy. These fixtures improve visibility for vessels with radar.
UCNyKz0CmWgdElxAIVpi,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UCNyKz0CmWgdElxAIVpi,2025-08-31T21:39:11.359660Z,2025-08-31T21:39:11.359660Z,OASIS,Abbreviation for: Organisation for the Advancement of Structured Information Standards.
UCSeZgwN0dGFhs6LqJV1,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UCSeZgwN0dGFhs6LqJV1,2025-08-31T21:41:49.990137Z,2025-08-31T21:41:49.990137Z,Process Owner,The executive or manager accountable for process output and responsible for its performance.
UCe7MnVc9dGXmIp5xLiH,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UCe7MnVc9dGXmIp5xLiH,2025-08-31T22:58:31.219363Z,2025-08-31T22:58:31.219363Z,SOG,Abbreviation for: Speed over ground. Speed of the vessel relative to the Earth (and as shown by a GPS). Referenced on many fishing forums.
UD9wk1FDisnSD9Bc21OL,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UD9wk1FDisnSD9Bc21OL,2025-08-31T22:41:58.808981Z,2025-08-31T22:41:58.808981Z,SHPO,Abbreviation for: State Historic Preservation Officer.
UDAb1VpHJ6JSC93Hhjl9,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UDAb1VpHJ6JSC93Hhjl9,2025-08-31T23:00:34.204631Z,2025-08-31T23:00:34.204631Z,TBN,Abbreviation for: To Be Nominated (when the name of a ship is still unknown).
UEB36IAJ5VKcKQd9ZtiC,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UEB36IAJ5VKcKQd9ZtiC,2025-08-31T21:21:36.205663Z,2025-08-31T21:21:36.205663Z,Clinker Built,"A method of constructing hulls that involves overlapping planks, and/or plates, much like Viking longships, resulting in speed and flexibility in small boat hulls. Cf. “carvel built.”"
UEISmwDI6ocxTSFW42Be,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UEISmwDI6ocxTSFW42Be,2025-08-31T22:59:37.824804Z,2025-08-31T22:59:37.824804Z,"Strategy, Cost Leadership","The main focus of this strategy is to continually work at reducing the cost price of the end product. If a company succeeds in marketing products at a lower cost price than its competitors, it will achieve a satisfactory return."
UETkTdVtSspvxMRPmEgo,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UETkTdVtSspvxMRPmEgo,2025-08-31T21:39:44.926740Z,2025-08-31T21:39:44.926740Z,Order Management,"The planning, directing, monitoring, and controlling of processes related to customer orders, manufacturing orders, and purchase orders. Order management includes order entry, picking, packing, shipping, and billing."
UEtt3hJdzChxpaPPGOXC,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UEtt3hJdzChxpaPPGOXC,2025-08-31T21:33:11.008326Z,2025-08-31T21:33:11.008326Z,IFTPA,Abbreviation for: International Forest Product Transport Association.
UGfYzytTqeqVOEesl8yW,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UGfYzytTqeqVOEesl8yW,2025-08-31T21:20:58.799794Z,2025-08-31T21:20:58.799794Z,CENTX,Abbreviation for: Central Telephone Exchange.
UH3iT1b3mGr8A8TLr1VF,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UH3iT1b3mGr8A8TLr1VF,2025-08-31T21:41:52.481039Z,2025-08-31T21:41:52.481039Z,Procurement Cycle,The sequence of activities needed to acquire materials.
UHNDVuUUr1kiedQ1iUcA,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UHNDVuUUr1kiedQ1iUcA,2025-08-31T21:17:28.820718Z,2025-08-31T21:17:28.820718Z,ATM,"Asynchronous Transfer Mode. A fast, digital communications technology for linking computer networks. Also, Automatic Teller Machine for banking and dispensing cash remotely."
UHRm1AkLqE6ejZrgvwlV,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UHRm1AkLqE6ejZrgvwlV,2025-08-31T21:20:08.032788Z,2025-08-31T21:20:08.032788Z,BROAD BLACK BASED ECONOMIC EMPLOYMENT SOUTH AFRICA,"Defined in the Broad-Based Black Economic Empowerment Act 53 of 2003 as the economic empowerment of all black people including woman, workers, youth, people with disabilities and people living in rural areas through diverse but integrated socioeconomic strategies that include, but are not limited to: Increasing the number of black people that manage, own and control entities and productive assets; Facilitating ownership and management of entities and productive assets by communities, workers, cooperatives, and other collectives entities; Human resource and skills development; Achieving equitable representation in all occupational categories and levels in the workforce; Preferential procurement; and Investment in entities that are owned or managed by black people."
UITbdnwUyUwXqJdIKEDz,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UITbdnwUyUwXqJdIKEDz,2025-08-31T21:23:41.073652Z,2025-08-31T21:23:41.073652Z,Cubic Foot,"1,728 cubic inches. A volume contained in a space measuring one foot high, one foot wide and one foot long."
UJD46MAqIAkynlgiQAwW,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UJD46MAqIAkynlgiQAwW,2025-08-31T21:30:26.986793Z,2025-08-31T21:30:26.986793Z,Forward Buying,"Buying in excess of current requirements, as a strategy, because of an anticipated shortages, strikes, price increase, etc."
UJb396sIXQHAAMA3bokw,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UJb396sIXQHAAMA3bokw,2025-08-31T21:30:39.404817Z,2025-08-31T21:30:39.404817Z,Free Sale Certificate,"The U.S. Government does not issue certificates of free sale. However, the Food and Drug Administration, Silver Spring, Maryland, will issue, upon request, a letter of comment to the U.S. manufacturers whose products are subject to the Federal Food, Drug, and Cosmetic Act or other acts administered by the agency. The letter can take the place of the certificate."
